row,Job Title,Company Name,Location,Date Scraped,Job URL,Job Industry,Job Type,Job Seniority,Job Description
10,"nueva oferta
Business Analyst - Total Health & Network",Cigna,"Pozuelo de Alarcón, Madrid provincia",7/29/2021,https://es.indeed.com/rc/clk?jk=223afdd0009ac2a5&fccid=afbf8c270610a38a&vjs=3,NA,NA,NA,"The Position:
Cigna, a leading global health services provider, is going through an exciting period of expansion and we are looking to recruit a Business Analyst. This person will be a key member of the Total Health and Network team and will be based in Madrid.

The role is required to support a number of network, health and wellbeing initiatives within the Total Health and Network team, supporting our global team of clinicians, network and wellbeing experts and working with IT Infrastructure, Applications, Web, Systems Admin, database administrators, Technical 3rd parties and other key areas of Cigna’s organization.

The role will act as the designated Business Analyst for various Cigna global health and network based projects and involve building successful relationships across the business, across all levels, and map the current “as is” technical and business processes and then use these outputs to create the “to be” processes for the organisation.

In addition, the Business Analyst will be required to assist in the preparation and implementation of the project, documenting the Technical and Functional Specifications and Requirements documentation that can be used by the software development, IT Infrastructure, system and application architecture and Web Teams to enable Cigna to develop and deliver key projects, and work cohesively with the project managers and product owners to ensure adherence to project practices and principals.

The role reports directly to the Total Health and Network PMO Lead based in Madrid. The successful candidate will be a high-performing individual who is methodical, inquisitive and has a passion for delivering high quality, on time results.

Main Duties / Responsibilities :
The suitable candidate must be able to demonstrate strong experience in the following areas:
Business Analysis techniques such as Use Case completion, process modelling, root cause analysis, data models, process maps and traceability management
Lead requirements and specifications workshops and facilitate effective discussion
Gather and document Business & Functional Specifications to meet business requirements and Prepare and review full BA lifecycle documentation
Document workflows and results of business analysis into the business requirements for the project
Support technical teams in the development of estimations and plans for the delivery of business requirements by ensuring clarity in business/functional requirements
Ability to follow and contribute to the maintenance of the PMO Framework and BA Standards of Practice
Ability to use available technology in the most efficient manner to allow business goals to be achieved

Experience Required:
Experience as Business Analyst or applications architect.
Strong communication and stakeholder management skills.
Experience in the production of Technical and Functional design.
Experience in gathering and in managing the production of Technical and Functional Specifications against Business Requirements.
Salesforce knowledge highly desirable
Experience in Agile methodologies desirable
Knowledge gained within the Insurance or Health Industry desirable.
Experience working with virtual teams based globally desirable.

Education/Professional Qualifications Required:
Degree qualified.
ECBA, CBAP, CCBA, PMI-PBA, CPRE or equivalent business analysis qualification is desirable.
Scrum or SAFe certification is desirable.

Skills:
Problem Solving
Collaborative approach to working towards results with Customer Focus
Dealing with Ambiguity
Learning & Applying Quickly
Perspective
Highly organized approach
Good team communication skills (written and verbal), confident in dealing with internal and external clients
Technology savvy

About Cigna
Cigna Corporation exists to improve lives. We are a global health service company dedicated to improving the health, well-being and peace of mind of those we serve. Together, with colleagues around the world, we aspire to transform health services, making them more affordable and accessible to millions. Through our unmatched expertise, bold action, fresh ideas and an unwavering commitment to patient-centered care, we are a force of health services innovation. When you work with us, or one of our subsidiaries, you’ll enjoy meaningful career experiences that enrich people’s lives. What difference will you make?

Qualified applicants will be considered without regard to race, color, age, disability, sex, childbirth (including pregnancy) or related medical conditions including but not limited to lactation, sexual orientation, gender identity or expression, veteran or military status, religion, national origin, ancestry, marital or familial status, genetic information, status with regard to public assistance, citizenship status or any other characteristic protected by applicable equal employment opportunity laws.

If you require reasonable accommodation in completing the online application process, please email: SeeYourselfEMEA@cigna.com for support. Do not email SeeYourselfEMEA@cigna.com for an update on your application or to provide your resume as you will not receive a response."
11,"nueva oferta
Klinc - Business Analyst",Zurich Insurance,"Barcelona, Barcelona provincia",7/29/2021,https://es.indeed.com/rc/clk?jk=e6cf87935ffacfed&fccid=34938366d45106af&vjs=3,NA,NA,NA,"What are we looking for?
We are currently looking for a Business Analyst for 6 months who will support and empower the team to make data-driven decisions across the business, for example acquisition, portfolio management and other insurance areas. The aim is to leverage data and identify opportunities for improvement, as well as recognize potential issues and offer solutions, to drive profits to the business.
They will be responsible for analyzing data to identify trends and patterns that inform future business decisions.
The main duties and responsibilities will include:
Stakeholder management and influence to make things happen
Drive projects end-to-end translating business challenges into insights and actions
Identify growth opportunities in increase sales, retention, and profitability
Learning and fully understanding the end-to-end business
Using and developing data collection processes
Gathering end user reporting and dashboard requirements
Developing dashboards and creating reports and supporting users with them
Communicating insights to senior management and across the organization
Consolidation of learnings: what worked, what didn’t and what can be improved.
What do we need?

Similar experience working as Business Analyst with improvement and growth proposals
Interest about Insurance and Digital products
Business Orientation
Stakeholder management
Experiencie working with some BI tools (Data Studio, Power BI, Tableau)
Good English level
Good Excel level

For being from Zurich

At Zurich we want to take care of you and these are some of your benefits:

- Flexible compensation.
Restaurant card.
Home office voucher.
Flexwork: 20 hours a week to work where and when you want.
- Pension plan - Life insurance.
Bank and insurance offer.
Discount in gyms.
Zurich Wellness, sports activities.
Zurich Sports Club, free registration for marathons and popular races.
Free English classes.

About us
Our nearly 55,000 employees in more than 215 countries and territories are the foundation of our success. They are the ones who enable companies and communities to confront a world of risk with confidence. Imagine if you could help people do this all over the world. You would give them confidence and peace of mind by protecting what they love the most. It is a great challenge, but you will have the support of a great international team that is ready to help you so that you can reach your full potential and thus fulfill our promises.

We have already started and we are changing the way of making insurance. For this we need talented people, the desire to learn and passion! Will you join us

""Zurich, 14 consecutive years as Top Employer""

Zurich Insurance has the policy to be an equal opportunity employer. We aim to attract and retain the best qualified individuals available, without regard to criteria such as race/ethnicity, national origin, religion, gender, sexual orientation, age or disability."
12,"nueva oferta
Global IT Security Analyst",Guided Solutions,En remoto•Teletrabajo,7/29/2021,https://es.indeed.com/rc/clk?jk=6480dee4843d8720&fccid=def2eb30bd9f050a&vjs=3,NA,NA,NA,"Our client is a global designer, developer and manufacturer of market-leading medical aesthetic device technologies. The business is going through significant and rapid growth across the globe. As part of their development, they are now looking for a Global IT Security Analyst to join their team in Europe.
The candidates can be based anywhere in Europe, preferably in Spain.
The Global IT Security Analyst is responsible for planning and implementing security measures to protect computer systems, networks and data as well as handling the IT operations according to the IT Service Level Agreement keeping the Support Model aligned with Corporate Strategy. Day-to-day work will involve staying up-to-date on the latest security technologies in order to anticipate security breaches and preventing data loss and service interruptions. The position reports to IT Global Security and Compliance Lead (Director level).
Duties and Responsibilities:
Collaborate on execute and establishes system controls by developing a framework for controls and levels of access, recommending improvements for the global IT environment.
Supervise applications and systems security by providing information, resources, and technical support to all company assets.
Establishes computer and terminal physical security collaborating on developing standards, policies, and procedures; coordinating with all IT areas; recommending improvements. Work on Software Quality practices, Disaster Recovery Plan and Business Continuity Plan
Ensures authorized access by investigating improper access; revoking access; reporting violations; monitoring information requests by new programming; recommending improvements.
Develops security awareness by providing orientation, educational programs, and ongoing communication.

Requirements:
Relevant university degree in information technology, computer science or relevant
Experience in networking, routing and switching, backup and recovery, firewalls, VPN’s remote implementation, troubleshooting
Experience in IT compliance assessments, IT security controls, Gap analysis, IT governance and service strategy.
Ability to troubleshoot and repair issues, root cause analysis and problem-solving
Experience in Project management.
Strong written and verbal communication skills including technical writing skills
Hands-on and proactive person, flexible and ability to manage critical situations
Excellent English, Spanish and Portuguese are advantages

The candidates can be based in Madrid, Barcelona, Valencia, Seville, Bilbao, Málaga, Oviedo–Gijón–Avilés, Alicante-Elche or anywhere else in Spain."
13,"nueva oferta
Operations Analyst Lead",Denodo Technologies,"A Coruña, A Coruña provincia",7/29/2021,https://es.indeed.com/rc/clk?jk=c66c9c8664863ea3&fccid=78f10670925c5ae8&vjs=3,NA,NA,NA,"Company Description
Denodo is the leader in data virtualization – providing unmatched performance, unified access to the broadest range of enterprise, Big Data, cloud and unstructured sources, and the agilest data services provisioning and governance – at less than half the cost of traditional data integration. Denodo’s customers have gained significant business agility and ROI by creating a unified virtual data layer that serves strategic enterprise-wide information needs for agile BI, big data analytics, web and cloud integration, single-view applications, and SOA data services across every major industry. Founded in 1999, Denodo is privately held.

Job Description
Job Description
We are looking for a talented Operations Analyst Lead to join our operations team in A Coruña. The ideal candidate will have good experience in managing analytical projects to support strategic decision making. You will employ a combination of excellent analytical and communications skills and work closely with a team of highly motivated professionals distributed across the World.
Operations Analyst Lead Responsibilities
Perform comprehensive research and analyses
Create models and build automation to support analyses, identify trends and track progress
Present results to executive leadership team
Prepare business reviews, key metrics, and board meeting materials
Drive cross-functional collaboration, serving as liaison between Sales, Data and Finance teams
Work with the Data Team to ensure data integrity and stability in our data infrastructure
Work with the Finance Team to resolve data discrepancies and ensure alignment on metrics and targets
Coach team members on how to collaborate effectively and work iteratively towards results

Qualifications

Bachelor degree in math, science, finance, or related field
3-5 years of experience in analytics or related field
Obsessive attention to detail
Strong understanding of databases, business intelligence reporting, and data visualization tools
Self-starter with ability to drive projects to completion
Experience with BI Tools such as PowerBI, Tableau, etc.
Experience with Customer Relationship Management (CRM) software
Demonstrated experience in managing analytical projects
Management consulting experience desirable
Strong Excel and Structured Query Language (SQL) experience
Experience with IT systems requirements collection and management
Strong interpersonal and communication skills effective across all levels of management
Ability to drive cross-functional collaboration with other teams and departments
Nice to have
PowerBI or Tableau Certification
Additional Information
Employment Practices
Denodo is an equal opportunity employer and prohibits discrimination and harassment of any kind. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or expression, pregnancy, age, national origin, disability status, genetic information, protected veteran status, or any other characteristic protected by applicable law. Denodo will provide reasonable accommodation to employees who have protected disabilities in accordance with applicable law.
We do not accept resumes from headhunters or suppliers that have not signed a formal fee agreement. Therefore, any resume received from an unapproved supplier will be considered unsolicited, and we will not be obligated to pay a referral fee."
14,"nueva oferta
Professional Business Analyst",DXC Technology,"Madrid, Madrid provincia",7/29/2021,https://es.indeed.com/rc/clk?jk=9c97bbd06dc350a1&fccid=feaabf8e6a699d3c&vjs=3,NA,NA,NA,"Job Description:
Essential Job Functions #LI-DNI
Assists in planning and designing business processes; assists in formulating recommendations to improve and support business activities.
Assists in analyzing and documenting client's business requirements and processes; communicates these requirements to technical personnel by constructing basic conceptual data and process models, including data dictionaries and volume estimates.
Assists in creating basic test scenarios to be used in testing the business applications in order to verify that client requirements are incorporated into the system design.
Assists in developing and modifying systems requirements documentation to meet client needs.
Participates in meetings with clients to gather and document requirements and explore potential solutions.
Executes systems tests from existing test plans. Assists in analyzing test results in various phases.
Participates in technical reviews and inspections to verify 'intent of change' is carried through phase of project.
Basic Qualifications #LI-DN
Bachelor's degree or equivalent combination of education and experience
Bachelor's degree in business administration, information systems, or related field preferred
Three or more years of business analysis experience
Experience working with the interface of information technology with functional groups within an organization
Experience working with business processes and re-engineering
Experience working with computer programming concepts and basic language
Other Qualifications
Interpersonal skills to interact with customers and team members
Communication skills
Analytical and problem solving skills
Presentation skills to communicate with management and customers
Personal computer and business solutions software skills
Ability to work in a team environment with multiple team members and the ability to multitask
Willingness to travel
Work Environment
Office environment"
15,"nueva oferta
Senior Security Risk Analyst - Barcelona",Eurofins,"Barcelona, Barcelona provincia",7/29/2021,https://es.indeed.com/rc/clk?jk=18c41396da605fa2&fccid=da33f48dbeb2e889&vjs=3,NA,NA,NA,"Company Description
Eurofins Scientific is an international life sciences company, providing a unique range of analytical testing services to clients across multiple industries, to make life and our environment safer, healthier and more sustainable. From the food you eat, to the water you drink, to the medicines you rely on, Eurofins works with the biggest companies in the world to ensure the products they supply are safe, their ingredients are authentic and labelling is accurate. Eurofins believes it is a global leader in food, environmental, pharmaceutical and cosmetics products testing and in agroscience CRO services. It is also one of the global independent market leaders in certain testing and laboratory services for genomics, discovery pharmacology, forensics, CDMO, advanced material sciences and in the support of clinical studies.
In over just 30 years, Eurofins has grown from one laboratory in Nantes, France to over 47,000 staff across a network of more than 900 independent companies in over 50 countries and operating more than 800 laboratories. Eurofins offers a portfolio of over 200,000 analytical methods to evaluate the safety, identity, composition, authenticity, origin, traceability and purity of biological substances and products, as well as providing innovative clinical diagnostic testing services, as one of the leading global emerging players in specialised clinical diagnostics testing.
In 2019, Eurofins generated total revenues of EUR € 4.56 billion, and has been among the best performing stocks in Europe over the past 20 years.

Job Description
OVERALL OBJECTIVES:
The Security Risk Analyst is in charge of analyzing the general security posture of Eurofins Food & Environment in Europe, by assessing the new projects and analysing exceptions and risk acceptance requests.
SPECIFIC ASSIGNMENTS:
The Security Risk Analyst is in charge of managing the BaU security activities within Food&Environment Europe, among which:
Risk analysis of major business or IT projects
Security instruction of architecture approval approval
Security instruction of high-risk projects (exposed to the internet, dealing with sensitive data, or externalized)
Redaction of Risk acceptances / risk exceptions and monthly follow-up
Support of the labs and ZISOs on security reviews:
Support during security audits, including for the remediations of findings
Support of the entities to gather information for renewal of security certification such as ISO27k
Early security assessment of newly acquired companies
Third-party security monitoring:
Yearly security assessment of our major providers that handle data for the entities of Eurofins F&E EU, such as cloud providers or externalized material activities (process to be defined)
Answer to request of information from clients on cybersecurity
Security reporting and yearly maturity assessment of the zones
Contribute to the quarterly security dashboard, to monitor the evolution of security KPI (such as patching level, number of exceptions, number of security incidents …)
Security expertise for F&E entities on Group Security projects
Rating of the compliance to the security policy for each zone, to measure progress and to identify as early as possible major deviations

Qualifications
Technical Skills:
Excellent general culture in cybersecurity, with an expertise in at least one security topic such as Authentication, IAM, Application Security
A knowledge of cybersecurity frameworks is a must (NIST CSF, CIS20, ISO27k)
A certification (for senior position) is a huge plus:
Preferred: CISM, CISSP, ISO27k lead implementor
Nice to have: CISA, CEH, or other very technical security certifications
Good organizational skills, able to work on multiple topics in parallel
Proficiency with office tools such as excel, powerpoint and sharepoint
Capacity to work under minimal supervision
Good level of energy
Education and/or Experience:
Master degree in IT or in CyberSecurity
Experience: 5-10 years for senior, 0-2 years for junior
Fluent in English, a second European language (French, German, Polish) highly appreciated
Additional Information
APPLICATION
As the role and Eurofins IT Talent Acquisition team are international, please ensure to send your application in English."
1,"nueva oferta
Data & Analytics Business Analyst, Madrid",Credit Suisse,"Madrid, Madrid provincia",8/11/2021,https://es.indeed.com/rc/clk?jk=24307b7cc373dc77&fccid=e127f4594cdf24f4&vjs=3,NA,NA,NA,"Your field of responsibility
As a Data & Analytics Business Analyst within the Data & Analytics team, you will join a growing and dynamic team passionate about solving Finance related problems. We deliver our projects in a forward-thinking manner leveraging our strong soft skills and as well as utilizing a range of tools to deliver the best results to the business.
Opportunity to contribute to projects focussed on delivering impact across the Finance division.Close interaction and partnering with senior stakeholders, applying your problem solving skills on a broad range of key business problems.Being part of a strong and ambitious team, with diverse profiles, international background and a strongly collaborative and impact oriented environment.The chance to expand your analytics skillset, using an array of languages and tools available within the team.The chance to expand your banking & financial understanding.

Your future colleagues
As a Data & Analytics Business Analyst within the Data & Analytics team, you will join a growing and dynamic team passionate about solving Finance related problems. We deliver our projects in a forward-thinking manner leveraging our strong soft skills and as well as utilizing a range of tools to deliver the best results to the business. We are a department which values Diversity & Inclusion (D&I) and is committed to realizing the firm’s D&I ambition which is an integral part of our global Conduct and Ethics Standards.

Your skills and experience
Proven experience (1-3 years) with a top tier consulting firm (analyst / associate level), or a successful track record as a business analyst within a large corporate (ideally, a banking institution).An above-average university degree, ideally with specialization in business, economics or engineering.Drive and energy to generate build and impactful solutions for complex problems.Demonstrated ability in managing tasks and initiatives.Excellent analytical-conceptual skills, strong story-lining capabilities, structured and results-driven way of working, and ability to get things done.First-rate communication skills and experience in collaborating with diverse teams.Highly motivated, hardworking individual with desire to continually learn new skills and systematically improve.You understand the value of diversity in the workplace and are dedicated to encouraging an inclusive culture in all aspects of working life so that people from all backgrounds receive equal treatment, realize their full potential and bring their full, authentic selves to work.

Your new employer
Find a new home for your skills, ideas, and ambitions. Credit Suisse offers you the ideal environment to progress your career, attractive benefits and excellent training.
We are a leading wealth manager with strong global investment banking capabilities founded in 1856. Headquartered in Zurich, Switzerland, and with more than 45,000 employees from over 150 nations, we are always looking for motivated individuals to help us shape the future for our clients.
Credit Suisse is an equal opportunity employer. Welcoming diversity gives us a competitive advantage in the global marketplace and drives our success. We are committed to building a culture of inclusion with a deep sense of belonging for all of us. We will consider flexible working opportunities where possible. Our bank provides reasonable accommodations to qualified individuals with disabilities, as well as those with other needs or beliefs as may be protected under applicable local law. If you require assistance during the recruitment process, please let your recruiter know."
2,"nueva oferta
Game Data Analyst (M/F)",Madbox,"Barcelona, Barcelona provincia",8/11/2021,https://es.indeed.com/rc/clk?jk=56ffc6fc695dbff7&fccid=4b0fcbfd6f22f230&vjs=3,NA,NA,NA,"Madbox is a mobile gaming company, creating and publishing its own games worldwide. After two years of existence, Madbox has gathered more than 100 million players, still growing. We are looking for top talents with mad skills, a mad passion and a mad ambition to join us.
Madbox is a mobile gaming company, creating and publishing its own games worldwide. After two years of existence, Madbox has gathered more than 100 million players, still growing. We are looking for top talents with mad skills, a mad passion and a mad ambition to join us.
Madbox is looking for a passionate, experienced Game Data Analyst willing to build new top models of data analytics to enable the company to keep improving its games.
Based in Barcelona, you will have the opportunity to work with the Head of Data, the Product Manager and the game teams to keep delivering high-end Analytics solutions and business insights to the company.
We live in a flat-structured creative environment where ownership and accountability are our two mantras. We look for high-energy individuals ready to bring Madbox to a global stage.
What will you do ?
Working closely with the Game Leads, Head of Data and Product Managers to lead the product analysis of our games and players and keep developing our game analytics tools.
Daily conversations with the production team to define the key metrics of success to be tracked in every game and the different A/B testings that should be performed.
Proactive analysis of the performance of our games: explain their performance and provide insights about how to improve the games.
Define events tracking required for the analysis.
Data crunching and dashboards building, both on demand and at your own initiative.
Managing the production analytics work plan together with the head of data.
Mad Skills
Hard Skills :
Knowledge and proven experience in game analytics (preferably mobile), including knowledge about the KPIs used in the video game and advertising industries.
Experience with Data visualisation tools (preferably Looker).
Proven experience with SQL.
B.Sc. in Engineering. (Nice to have: MSc.).
Nice to have - experience with scripting in python.
You will be required to pass a technical test.
Soft Skills:
Autonomy and ability to take decisions and make projects move forward while keeping transparency and continuous updates to relevant stakeholders
Have an analytical mindset.
Strong logic & business sense.
Excellent communication skills: straight to the point, focused on constructive feedback, positive mindset.
Being able to provide a relevant recommendation based on reliable data and communicate it to the rest of the team.
An interest in video games or tech in general.
Fluent communication with the rest of the team.
Showing leadership in proposing innovative actions to perform to improve globally speaking.
Being very sharp on the relevant metric to look at when trying to provide a response to a question with no ambiguity.
The Madbox Mindset
True passion for making beautiful games
Ability to question ourselves and self-reflect on our achievements and successes/failures
High level of intensity and everything we do to reach our ambitions
Mixing both candor and care in order to constantly share constructive feedback
You are a humble yet ultra ambitious individual
You are a team player and a game maker at heart
You are T-shaped and enjoy small structures where everyone has a strong impact
You want to learn and grow in a passionate environment
What do we offer ?
Competitive salary
Team profit sharing
Private medical cover
Lunch coupons
Weekly team events
Madbox is a fast-growing mobile game company based in Paris and Barcelona, creating and publishing its own games. The story of Madbox started when two video game studios fell in love with each other during the summer 2018.
A few months after the beginning of this promance, Madbox first in-house titles hit the top charts of the App Store and Google Play Store worldwide, ranking in #1 positions in more than 100 countries. After just two years of existence, Madbox has gathered more than 100 million players, still growing fast. To fuel this creative and operations growth, Madbox develops cutting-edge automation systems internally to shorten production times and drive accurately its performance at large scale.
www.madbox.io
Madbox will collect your personal data for the purposes of managing our recruitment related activities. That is why, Madbox may use your personal data in relation to the evaluation and selection of applicants. Your information will be accessible to recruiting & people teams in Paris & Barcelona. By applying, you expressly give your consent."
3,"nueva oferta
Bioinformatics Analyst Position – Omics Data Analysis",Centro nacional de análisis genómico,"Barcelona, Barcelona provincia",8/11/2021,https://es.indeed.com/rc/clk?jk=30c8100e91ace350&fccid=a567fdc54d195540&vjs=3,NA,NA,NA,"Deadline:
Aug 31, 2021
Description:
The Centro Nacional de Análisis Genómico (CNAG-CRG) is one of the largest Genome Sequencing Centers in Europe. CNAG-CRG researchers participate in major International Genomic Initiatives such as the International Cancer Genome Consortium (ICGC), the International Human Epigenome Consortium (IHEC), the International Rare Diseases Research Consortium (IRDiRC) and the European Infrastructure for life-science information (ELIXIR), as well as in several EU-funded projects.

It is integrated with the Centre for Genomic Regulation (CRG), an international biomedical research institute of excellence, based in Barcelona, Spain, with more than 400 scientists from 44 countries. The CRG is composed by an interdisciplinary, motivated and creative scientific team which is supported both by a flexible and efficient administration and by high-end and innovative technologies.

In April 2021, the Centre for Genomic Regulation (CRG) received the renewal of the 'HR Excellence in Research' logo from the European Commission. This is a recognition of the Institute's commitment to developing an HR Strategy for Researchers, designed to bring the practices and procedures in line with the principles of the European Charter for Researchers and the Code of Conduct for the Recruitment of Researchers (Charter and Code).

Please, check out the CRG's Recruitment Policy

The role

We have an opening for a Bioinformatics Analyst through the EU-funded 3TR project. The 3TR consortium sets out to increase our knowledge of the molecular pathways and mechanisms linked to response and non-response to therapy in seven different immune-mediated, allergic and inflammatory diseases. In line with this, the candidate will perform integrative omic analysis on bulk RNA-seq, scRNA-seq, miRNA-seq and methylation data to identify regulatory commonalities across the diseases. Other topics for the Bioinformatics Analyst include advice on experimental design and development and support of bioinformatics workflows for tailored analysis of other collaborative projects and interpretation of ongoing biology.

About the team

The successful candidate will be integrated into the 3TR project of the Biomedical Genomics Group led by Dr. Ivo Gut and will work with Dr. Anna Esteve of the Functional Genomics Team. Dr. Ivo Gut is the CNAG-CRG director and head of the Biomedical Genomics group. He coordinates the BCLLatlas project and the European Advanced Sequencing Infrastructure project (EASI-Genomics), funded by the European Commission. Dr. Ivo Gut participates in H2020 projects B-CAST, SPIDIA-4P, ELIXIR-EXCELERATE, SOLVE-RD, EJP-RD and EuCanCan. In addition, the CNAG-CRG participates in major Spanish initiatives in Personalized Medicine such as the PERIS projects MedPERCAN and URDCat, the 1,000 Catalan Genomes project, and the Navarra project on personalized medicine.

The Biomedical Genomics Group focusses on furthering the understanding of diseases using different types of genomic data, novel statistical approaches and bioinformatics. Big data approaches are used to identify patterns on genome, transcriptome and epigenome level that correlate with a disease and the evolution across the course of the disease. The objective is to answer questions that go beyond the initial hypotheses that underlay the studies to shed light on how genome sequence, structure and usage relates to disease, disease initiation, disease progression and disease mechanisms. The group also studies genomic features related to disease at different cellular levels. The disease areas range from rare to common disorders including cancer.

Web: https://www.cnag.crg.eu/teams/genome-research-unit/biomedical-genomics-group

Whom would we like to hire?

Professional experience

Must Have
You have experience analyzing high-throughput sequencing data (e.g. RNA-seq, WGBS)
You have experience working with remote distributed job systems

Desirable but not required/ Nice to have
You have experience with workflow manager and version control systems
You have some knowledge of machine learning techniques

Education and training
You have completed a Masters degree in Bioinformatics, Mathematics, Statistics or similar

Languages
You are fluent in English

Technical skills
You have knowledge of statistical data analysis
You have programming skills (R/Bioconductor, Python or similar)

Competences
You have highly developed organization skills
You have a multi-tasking, problem solving and proactive attitude
You have excellent communication skills
You are capable to easily interact with people of different scientific backgrounds
You have strong analytical skills
You are a team player

The Offer – Working Conditions
Contract duration: 2 years with possibility of extension.
Estimated annual gross salary: Salary is commensurate with qualifications and consistent with our pay scales.
Target start date: September 2021.

We provide a highly stimulating environment with state-of-the-art infrastructures, and unique professional career development opportunities. To check out our training and development portfolio, please visit the training section.

We offer and promote a diverse and inclusive environment and welcomes applicants regardless of age, disability, gender, nationality, ethnicity, religion, sexual orientation or gender identity.

The CRG is committed to reconcile a work and family life of its employees and are offering extended vacation period and the possibility to benefit from flexible working hours.

Application Procedure

All applications must include:

1. A motivation letter addressed to Dr. Ivo Gut.

2. A complete CV including contact details.

3. Contact details of two referees.

All applications must be addressed to Dr. Ivo Gut and be submitted online through the recruitment portal in the following link: https://recruitment.crg.eu/content/jobs/position/bioinformatics-analyst-position-%E2%80%93-omics-data-analysis/apply

Selection Process

₋ Pre-selection: The pre-selection process will be based on qualifications and expertise reflected on the candidates CVs. It will be merit-based.

₋ Interview: Preselected candidates will be interviewed by the Hiring Manager of the position and a selection panel if required.

₋ Offer Letter: Once the successful candidate is identified the Human Resources department will send a Job Offer, specifying the start day, salary, working conditions, among other important details.

Deadline: Please submit your application by August 31st, 2021.

Suggestions: The CRG believes in ongoing improvement and promotes a culture of feedback. This is one of the reasons we have in place, at your disposal as a candidate, a mechanism to gather your suggestions/complaints concerning your candidate experience in our recruitment processes. Your feedback really matters to us in our aim at creating a positive candidate journey. You can make a difference and help us improve by letting us know your suggestions through the following form."
4,"nueva oferta
Analyst",Round Hill Capital,"Madrid, Madrid provincia",8/11/2021,https://es.indeed.com/rc/clk?jk=7a1ca86896eae175&fccid=f143ad344ca74216&vjs=3,NA,NA,NA,"Round Hill Capital is currently looking to fill a Senior Analyst position within its investments team in Madrid, covering investment opportunities and strategies across Southern Europe, with the key focus on Spain and Portugal. RHC operates a flat organizational structure, so Analysts will have great exposure across the various operating functions of the business as well as with senior team members, both domestic and internationally.

Your role will be key in the underwriting and analysis of potential Real Estate investment opportunities in Residential, Student, Senior Living and Hospitality asset classes. An Analyst in this role will be directly exposed to all of the stages of the investment process, including research, sourcing, underwriting, structuring, due diligence, execution, asset management and, sporadically, supporting in fundraising.

The RoleCarry out in-depth market research: retrieving, analysing and interpreting data both from public and private sources without a need for guidance nor supervisionSuggest solid investment strategies as a result of thorough market analysis, being able to think in a critical and creative mannerDevelop from scratch, and manage, financial models and asset specific business plans: levered, post taxPresent internally compelling investment opportunities, being able to demonstrate solid market fundamentals, strong financials and well thought-through risk management
Manage external advisors and counterparties
Assisting in the ongoing portfolio enhancement of existing investments.

The Candidate
Prospective Analysts are driven individuals with 1-3 years of working experience in a relevant position in Real Estate investment firms or investment banks. The ideal candidate must be willing to work in a fast-paced and high-pressure environment. In addition, the candidate will need to possess the following:Excellent modelling and scenario analysis skills. Proficiency with MS Office (Excel, Word, PowerPoint) as a mustAbility to think in both a critical and creative wayEntrepreneurial spirit and capacity to work without constant supervision
Minimum 1 year experience underwriting alternative asset classes. Prior experience underwriting both equity and debt investments as a plusExcellent written and oral communication skills in both Spanish and English. Valuable: Portuguese or Italian

No agencies please"
