,Job Title,Company Name,Location,Date Scraped,Job URL,Job Industry,Job Type,Job Seniority,Job Description
279,Education Performance and Data Analyst (Health Manager Level...,Sydney Local Health District,Lilyfield NSW,2021-08-11,https://au.indeed.com/rc/clk?jk=74abe755d99e534b&fccid=309045c31bfe124c&vjs=3,NA,NA,NA,"Employment Type: Permanent Full Time
Position Classification: Health Manager Level 3
Remuneration: $114,076 - $130,046 per annum
Hours Per Week: 38
Requisition ID: REQ250740

Sydney Local Health District (SLHD) is seeking a dynamic Education Performance and Data Analyst to join our team at Centre for Education Workforce Development!

Do you have excellent interpersonal and written communication skills including the demonstrated ability to build and maintain strong,effective relationships across professional groups?

Do you have previous experience in the development, delivery and evaluation of education strategies and initiatives?

The purpose of this position is to support data extraction and analysis, performance monitoring and reporting requirements for both Sydney Local Health District Performance Unit and the Centre for Education and Workforce Development. The position will be responsible for the development, delivery and evaluation of education that supports the District workforce to develop their data analytic skills.

What you will get in return...
Opportunity for Salary Packaging
Become part of a high performing and supportive team

SLHD is an equal opportunity employer committed to providing a working environment that embraces and values diversity and inclusion. Aboriginal and Torres Strait Islander people and people with disability are encouraged to apply for all internal and externally advertised positions. If you require assistance, please advise the contact person at the time of your application.
Stepping Up aims to assist Aboriginal job applicants by providing information about applying for roles within NSW Health.

For further details on the role, please the Position Description
For enquiries, please contact Michele Davidson via email at Michele.Davidson@health.nsw.gov.au or Lorraine Ho via email at lorraine.ho@health.nsw.gov.au

If you think this role is for you, then please address the selection criteria and submit your resume by the closing date.

Applications Close: 25 August 2021"
280,Process Analyst,Woolworths Group,Darlinghurst NSW•Remote,2021-08-11,https://au.indeed.com/rc/clk?jk=c2380512a817caee&fccid=4fa27cf74ed20337&vjs=3,NA,NA,NA,"Process Analyst
Permanent role
Surry Hills based with WFH flexibility
Work on a wide range of high impact projects
About Woolies X
WooliesX is part of the Woolworths Group. We’re an innovation business that brings together the brightest minds in e-commerce, technology, media and data to transform the way people live and shop. We’re here to create better everyday experiences for our customers. In the big picture, and the fine detail. In moments big and small.
We’ve worked together with our partners to create all kinds of initiatives you know and love – like Everyday Rewards, one of Australia’s most popular loyalty programs. Alongside Woolworths Supermarkets, we’ve helped make online shopping simpler and more intuitive, and were awarded #1 in customer satisfaction for online groceries by Canstar for our combined effort.
About the role
The role will provide analysis, process modelling and recommendations to support concept
development, and costing and development of solutions to be implemented.
The role leads process design/improvement of medium and large initiatives to successful outcomes through the use of industry standard business improvement methodologies, such as Lean/Six Sigma, and other problem-solving methodologies.
The role delivers business analysis and outcomes through the application of data analysis techniques such as SQL and other data analytics techniques.
Responsibilities will include, but are not limited to:
Lead the analysis of existing process:
Problem/objective statement
Key measures of success and data collection planning
Detailed analysis of the as-is process
 Lead the design of process:
Process flow charts
Standard Operating Procedures
Process validation and verification
 Conduct work measurement studies, including data collection and analysis
 Complete labour modelling to identify and validate process and productivity improvements
 Assist in improving labour performance; develop recommendations and initiatives that generate long-term sustainable change
 Facilitate workshops with stakeholders at multiple levels within the organization

Who we are looking for
This is a varied and hands-on role that will require working in a range of environments to observe and assess different processes. We are looking for someone who enjoys working in a dynamic environment, talking to a wide range of people and can be flexible and pivot quickly when required.
Skills Required
Lean Six Sigma Green Belt Certified (with project experience)
Process Mapping and Modelling - Visio, ARIS, Promapp - is a plus
Problem solving - different techniques
SQL database extraction and query writing
MS Excel data analysis skills
Understanding of retail, demand planning and logistics fundamentals
Lead the design of process through process flow charts, Standard Operating Procedures, Process validation and verification
Able to extract metrics from database
Able to manipulate data to answer business questions
Capable of joining multiple datasets together
Complete labour modelling to identify and validate process and productivity improvements
Experience with improving labour performance; develop recommendations and initiatives that generate long-term sustainable change
Stakeholder management


Joining the Group
As an inclusive, team-first company, our people are at the core of everything we do.
We care deeply about creating a workplace where our team members feel valued, respected and empowered. We are committed to providing equal opportunity regardless of gender identity, ethnicity, disability, sexual orientation or life stage. We are proud to be recognised as a Gold Tier Employer in the Australian Workplace Equality Index for LGBTQ+ inclusion and as an Employer of Choice for Gender Equality by the Workplace Gender Equality Agency.
As our Group continues to evolve, innovate and support our communities, we encourage our team members to do the same with their own careers, by providing ongoing opportunities to grow and make a real difference.
We value flexibility, and encourage our team members to work in ways that meet their work/life commitments and support their wellbeing.
We work hard to create a safe and inclusive environment for all, and most importantly, we're all about creating better experiences – for our customers and for each other.
We’d love to hear from You
If you meet a number of the requirements, but not all, we encourage you to submit your application. You can learn more about working with us on LinkedIn or via www.wowcareers.com.au . #LI #work180
Our Talent Acquisition Team and Hiring Leaders kindly request no unsolicited resumes or approaches from Recruitment Agencies. Woolworths Group is not responsible for any fees related to unsolicited resumes."
281,"AD, Data Analytics",Optus,Macquarie Park NSW,2021-08-11,https://au.indeed.com/rc/clk?jk=baba80351637540e&fccid=312c42bfb3b98b50&vjs=3,NA,NA,NA,"About Us
At Optus, we are striving to become Australia’s most loved everyday brand with lasting customer relationships and truly believe digital is one of the keys to unlocking our vision. When we consider how we interact with our customers, our vision is at the forefront of our thinking.

About the Team
The Analytics Team at Optus are leaders in driving value out of data. We enable stakeholders to make informed, data based decisions to build connections with our customers, deliver digitally engaging experiences, improve business processes and explore new innovation opportunities while maintaining the highest data privacy standards. It's our collaborative culture that’s focused on growth and development with an entrepreneurial spirit that makes us unique. We love helping data tell a story and unlocking the value of data to help make better decisions for our business and our customers. Every day presents a new opportunity to create rich insights, learn new skills and work across the organisation to do good things with data for our customers.

About the Role
As a key member of the Analytics leadership team, the Associate Director of Data Analytics leads the data insights generation business for Optus Consumer. You will own the Analytical Asset & Data Insights Roadmap, gathering input from business stakeholders, aligned to our business strategy with a specific focus on creativity, innovation and value. By working with our Analytics Community and stakeholders to improve data literacy across the organisation, you’ll drive the adoption and utilisation of data insights to help solve business problems and build strong connections with our customers.

More specifically your responsibilities will include:
Coordinating our strategic analytical investments and scaling insights/solutions across Optus
Building strong, trusted advisor relationships with all stakeholders to foster a collaborative and innovative culture moving from a traditionally transactional engagement model
Regularly updating ExCo Steering Committees to provide visibility of the impact that Analytics is having on achieving our vision and delivering on the strategy
Pragmatically developing analytical assets and data insights for business problems that appropriately balance insight richness/quality/timeliness/performance/value
Aligning the technology ecosystem, data environments, analytical methodologies & analytical assets to the Optus strategic roadmap
Working in an Agile environment, this role has Chapter lead responsibilities and accountability for a current team of 8 data insights experts
Ensuring team members have a growth oriented, proactive, innovative and entrepreneurial mindset
Ensuring chapter members have appropriate technical competencies/soft skills to perform their roles to a high standard, providing necessary coaching support and plan for future talent needs through enablers including the Analytics Community/OptusU
Maintaining an appropriate working knowledge of Optus products, lines of business and processes to ensure that any insights/solutions developed are contextually appropriate and valuable to the organisation
Negotiating with IT/vendors/third parties to ensure that appropriate technology enablers and data assets are available and leveraged effectively across Analytics

About You
We are looking for the following skills, experience and attributes:
Tertiary qualifications in a STEM or business discipline
Leadership experience in an Agile environments
Driving and embedding change across large organisations with multi-disciplinary teams
Advanced communication skills using different mediums and to a variety of audiences with varying levels of technical competency
Sound leadership, coaching and mentoring skills
Sound negotiation skills
Advanced time/project management skills
Visualisation tool vendor certification (e.g. Tableau, PowerBI, etc)
Self-service data preparation tool vendor certification (e.g. Alteryx, etc)
Agile certification (e.g. SP, SSM, SA, POPM, etc)

Why Optus ?
We offer all kinds of benefits, such as:
Work collaboratively in an open agile environment
Discounts with over 400 companies Australia wide (Technology, Retail, Home, Fashion and more!)
Mobile & Internet discounts, Novated Car Leasing, and other Financial benefits
Training, Mentoring and further learning opportunities
Staff buses to and from campus at Epping & Wynyard train stations
Up to five days of Volunteer Leave per year

Blended Ways of Working
We understand that flexibility means different things to different people. We are proud to offer a variety of options to work in different ways, such as flexible hours, partial remote working, job share and part-time. Please talk to us about how we can make this role work for you. Our flexible hybrid remote model lets our people work across home and one of our offices across Australia. Optus is an inclusive, multigenerational workplace where people at different life and career stages can feel valued and supported. We recognise and appreciate that we're at varied phases in our work and our lives. That's why we do all we can to offer the flexibility needed to manage time and family commitment."
282,"Product Analyst, Engineering",Google,Sydney NSW,2021-08-11,https://au.indeed.com/rc/clk?jk=42d9d62652f8dfda&fccid=a5b4499d9e91a5c6&vjs=3,NA,NA,NA,"Applicants to this role must have work authorization in Australia. This role is not eligible for work visa sponsorship.

At Google, we have a vision of empowerment and equitable opportunity for all Aboriginal and Torres Strait Islander peoples and commit to building reconciliation through Google’s technology, platforms and people and we welcome Indigenous applicants. Please see our Reconciliation Action Plan for more information.
Minimum qualifications:

Bachelor's degree or equivalent practical experience.
3 years of experience working with statistical packages (e.g., R, SAS, Stata, MATLAB, etc.).
Experience articulating product questions, drawing data from datasets (i.e., SQL), and using statistics to arrive at an answer.
Preferred qualifications:

Master's degree in a quantitative field (e.g., Statistics, Computer Science, Engineering, Mathematics, Data Sciences).
Experience in scripting with SQL, extracting large sets of data, and design of estimated time to launch (ETL) flows.
Experience in an inter-disciplinary/cross-functional field.
Interest and aptitude in data, metrics, analysis, and trends and applied knowledge of measurement, statistics, and program evaluation.
Ability to translate analysis results into business recommendations.
Ability to speak and write in Japanese fluently.
About the job
Product Analysts provide quantitative analysis, market expertise, and a strategic perspective to our partners throughout the organization. As a data-loving member of the team, you'll serve as an analytics expert for your partners, using numbers to help them make better decisions. You will weave stories with meaningful insight from data. You'll make key recommendations for your fellow Googlers in Engineering and Product Management.
As a Product Analyst, you will tally up the numbers one minute and communicate your findings to a team leader the next. You will see different angles of a product or business opportunity, and you will know how to connect the dots and interact with people in various roles and functions. You will work to effectively turn business questions into data analysis, and provide meaningful recommendations on strategy.
Responsibilities
Conduct data analysis to make business recommendations (e.g., cost-benefit, invest-divest, forecasting, impact analysis).
Deliver effective presentations of findings and recommendations to multiple levels of stakeholders, creating visual displays of quantitative information.
Develop and automate reports, iteratively build and prototype dashboards to provide insights at scale, solving for business priorities.
Collaborate with cross-functional stakeholders to formulate and complete full cycle analysis that includes data gathering, analysis, ongoing scaled deliverables, and presentations.
Help Google to focus on key decisions to improve products and services.
Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form."
283,Reporting Analyst,Corporate Services,Sydney NSW,2021-08-11,https://au.indeed.com/rc/clk?jk=333e1c6915cbe844&fccid=b8f5ed662cb2c442&vjs=3,NA,NA,NA,"About us
Sydney Metro is a fully automated rapid transit system which offers a new generation of fast, safe and reliable train services. Sydney Metro also leads the development of vibrant station precincts to meet customer and community needs, transforming the way Sydney travels and helping shape the future of Australia’s largest city.
About the team
The Corporate Service team within Sydney Metro supports the whole organisation including Operational and Project teams with best-in-class IT, Technology, Procurement, HR, Financial Management and Communications functions. We partner closely with the business as well as with senior stakeholders, media and community groups to drive performance, build relationships and manage our exemplary reputation.
The opportunity
Right now, we have an opportunity for a Reporting Analyst to join us in Finance reporting to the Senior Manager, Management Accounting.
The primary purpose of the role is to provide a range of financial and management reporting services to support high standards across financial, budget and funding matters. The role works collaboratively across internal stakeholders including involvement in reporting of finances and monitoring of financial information.
What you will be involved in:
Working closely and managing the financial performance of a Division within Sydney Metro including the identification of risks at an early stage across a large, diverse and complex organization to continually improve financial performance and minimise financial risks.Liaise regularly with the Management Reporting Team to assist the development of high quality management reporting packs and enhance understanding, identify trends and resolve issues.Support the analysis of financial performance, budgets, forecasts, forward estimates and other financial and performance metrics to provide input to the consolidated Delivery Management Budget for Sydney Metro.Adapting to a dynamic work environment as it evolves and progresses through substantial change
About you
You are tertiary qualified in a Finance discipline from a recognised tertiary institution with demonstrated experience in finance programs (SAP), and be looking for an opportunity to utilise your finance experience and work in a team with a supportive culture to develop your career.
You have demonstrated experience in financial analysis and management reporting, with advanced computer literacy. Ideally, you are on the pathway of getting CA or CPA, you will have a can-do-attitude and have professional communication skills both written and verbal.
Salary and benefits
The salary for this position is Grade 8 ($118,015 - $132,898) per annum plus superannuation and leave loading.
Interested?
Joining Transport for NSW, you’ll have access to a range of unique government benefits in a flexible work environment like no other. If you’re ready to step into this meaningful and rewarding role, we want to hear from you!
To apply for this position, please submit a resume and answer all questions within the online application process.
Applications close: 11:59 pm, Sunday 15th August 2021
?We are the community we serve

We are committed to being an inclusive, diverse and flexible workplace where differences are valued. We welcome people of all backgrounds, experience and abilities.

We enable our people to work in ways that work for them and their teams. Working virtually and from different locations including regional locations, staggering work hours and job sharing are just some of the ways our people can work flexibly.

Please contact the Talent Specialist below if you require any adjustments to be made to how you interact with us throughout the recruitment process or would like to discuss flexible work options.

For any enquiries, please email Jack Curran at JACK.CURRAN@TRANSPORT.NSW.GOV.AU.

Find out more about Sydney Metro at https://www.transport.nsw.gov.au/sydney-metro. ?"
284,Customer Support Analyst,SafetyCulture,Sydney NSW,2021-08-11,https://au.indeed.com/rc/clk?jk=9192c04ffd4d0224&fccid=8ea6161122bbee7c&vjs=3,NA,NA,NA,"SafetyCulture is an Australian-based, international tech scale-up. We create SaaS solutions that empower front line workers to drive operational excellence and take ownership of their safety and wellbeing.
iAuditor was launched in 2012 to solve a global problem. Reduce workplace injuries and help frontline workers get home safely to their families. Fast forward 7 years, and we have hundreds of thousands of workers in over 150 countries using our platform, conducting millions of inspections every month. We’re excited to have a largely untapped global market and ambitious goals to reach 100 million workers. We’re looking for talented and mission-driven people to drive that growth.
Our Customer Support team delivers an exceptional customer experience and is continuously striving to set the bar higher and higher every day. Our Support Analysts live and breath our “Think Customer” value every day. They combine their incredible people skills with technology expertise and the result is a a market leading customer experience.
So what does this mean for you? You have the opportunity to work with seriously talented people who will continue to encourage and help you to achieve the very best. You will have the opportunity to “Be Bold, Bring Action” by delivering new insights and ideas designed to fill those gaps we have. Our Support Analysts are the bridge between our teams and SafetyCulture customers.
What will I be doing?
Responding to our customers’ concerns across chat, email, and calls based on the SLA set or even faster!
Always striving to educate our customers about the company, our product and our products’ features.
Using data analysis to evaluate the customer problem, helping you to find an accurate and long-term solution.
Walking your customers through tricky installation processes and troubleshooting.
Looking for alternative solutions that will allow you prioritise. Bring ideas on how to help your customers achieve the same outcome just without you.
Create and send technical documentation to customers and within the technology platforms that the company uses. Notes provided in all the systems should be complete, accurate and follows the quality framework.
Knowing the escalation cases (based on guidelines for escalation) that should be reassigned to the Level 2 Analysts.
Research required information using SafetyCulture prescribed and approved resources.
Confidence in your decision to close customer cases, knowing that you came to a solution both yourself and the customer is excited about.
What do I need?
Customer centric approach and dedicated to solving customer problems
Love for technology and solving technical issues
Prior experience in customer support highly desirable
Why SafetyCulture?
We’re operating at a scale few other companies are, and you’ll be doing challenging work that impacts millions every day and helps to move the world forward.
Opportunity to work with Australia's Voted 4th Best Place to Work and Global Tech Unicorn
Paid Parental Leave Program and supportive and inclusive company culture
Continuous Career Development programs.
Equity with high growth potential, and a Competitive Salary and Bonus Structure
In-house chef that cooks a delicious lunch, plus a breakfast bar and unlimited snacks
Pet-friendly office with onsite cafe and bar
Regular social events and celebrations, including the annual ShipIt global offsite
Solid onboarding program, regular training and additional development programs
We operate within a largely untapped market with endless possibilities and we are a part of a new, exciting wave of SaaS companies that focus on frontline workers
The Company
SafetyCulture is a customer and product-driven company with an ambitious mission: empower front line workers to drive operational excellence and take ownership of their safety and wellbeing. The company started in Townsville, our HQ is in Sydney, and we have offices in Kansas City, Manchester and Manila.
This is an exciting time in SafetyCulture’s history. We now have more than 300 mission-obsessed people driving outcomes for our customers. We have a strong senior leadership team with experience taking start-ups through the critical scale-up phase. We’ve raised more than $150 million in funding, which will be used to evolve the product into an alerts platform for distributed teams, and expansion into insurance, sensors and IoT, and telematics for fleets. The goal is to have 100 million people using our products every day.
To all recruitment agencies: we do not accept resumes or partnership opportunities. Please do not forward resumes to SafetyCulture or any of our employees. We are not responsible for any fees related to unsolicited resumes.
At SafetyCulture, we respect and appreciate what makes each of our team members different in terms of gender, age, ethnicity, religion, disability or sexual orientation. We unite to support one another as allies and we take deliberate steps to ensure that our people feel like they belong and can thrive at work each day."
285,Risk Analyst,Westpac Group,Sydney NSW•Remote,2021-08-11,https://au.indeed.com/rc/clk?jk=b3fec8de62165ae8&fccid=3fd7e618c83b6346&vjs=3,NA,NA,NA,"Exciting role
How will I help?
The role requires a strong analytical background with a focus on using data, research, advance visualisation and analytics to improve the risk management of the mortgage portfolio. You will research and develop risk insights on significant portfolio performance trends, regional economic drivers, housing market dynamics and customer behaviours.
As a Risk Analyst, you will develop and enhance portfolio reporting with advanced data visualisation to discover deeper portfolio insights. You will support the development, implementation and monitoring of credit policies and strategies, such as property valuation, serviceability assessment, scorecards, comprehensive credit bureau, to improve portfolio profitability and customer experience.
You will be maintaining effective partnership with key stakeholders by providing timely support in relation to credit risk, business development and portfolio management initiatives.
What is in it for me?
In a word, lots! As well as job flexibility and the financial benefits for being part of the Westpac team (like special banking, wealth, and insurance offers) you will be paid well, and trained so your career can grow as you do. You will also be encouraged to take part in our fun community projects as a paid volunteer. Importantly you will play a significant role in the future of a business that has been around for 200 years.
What do I need?
You will have tertiary qualifications in Statistics, Maths, Actuarial or Business.
You will have strong programming skills in SQL or SAS and experience with data extraction, manipulation and analysis. Having strong Excel skills with Tableau experience is preferred.
What is it like to work there?
We aim to provide one big, supportive team of people who love helping others succeed. As an equal opportunity employer, we are proud to have created a culture and work environment that values diversity and flexibility- and champions inclusion.
How do I Apply?
Start here. Just click on the APPLY button.
As part of our commitment to creating a diverse and inclusive workplace, this role is open to experienced candidates seeking a discussion around workplace flexibility. We invite candidates of all ages, people with a disability and Indigenous Australians to apply.
The health and wellbeing of our employees is our top priority. We have developed clear standards to ensure our people are confident, safe and healthy whether they are working from a Westpac Group site or working from home. These are based on expert medical advice. The health and wellbeing of our employees is our top priority. We have developed clear standards to ensure our people are confident, safe and healthy whether they are working from a Westpac Group site or working from home. These are based on expert medical advice and Safe Work Australia guidelines."
286,"Associate, ESG Research Analyst, Global Research, Sydney",Bank of America,Sydney NSW,2021-08-11,https://au.indeed.com/rc/clk?jk=b05486a3fc1118bc&fccid=5bd99dfa21c8a490&vjs=3,NA,NA,NA,"Job Description:
The Team
The newly formed Asia Pac ESG Research Team will focus on highlighting thematic trends from a regional, sectoral and stock perspective around Environment. Social and Governance guidelines. The team aims to provide and highlight investment insights on ESG thematics. The new team will be co-headed by two senior analysts (based on Hong Kong and Sydney). This role is based in Sydney.
The Role
Assist the team in analysing macro level ESG trends to help write thematic research Help the team analyse and backtest third-party ESG data to derive historical insights Apply quantitative techniques to analyse historical trends Apply qualitative analysis to help predict future trends
The Person
3+ years working experience Interest in ESG thematic or have working knowledge A quantitative mindset Experience in working with third-party data providers such as Factset, Bloomberg, Refinitiv Strong SQL skills Strong programming skills in Python or VBA (experience in cloud computing is a plus) Ability to work independently, meticulous, organised and inquisitive.
Job Band:
H6
Shift:
Hours Per Week:
38
Weekly Schedule:
Referral Bonus Amount:
0"
287,Senior Data Analyst,MLC Life Insurance,North Sydney NSW,2021-08-11,https://au.indeed.com/rc/clk?jk=567d6f4ba66dc7c0&fccid=f14b44b6ab96cddf&vjs=3,NA,NA,NA,"MLC Life Insurance. We have been protecting Australians for over 130 years. We respect the role we play in providing peace of mind for our customers, and we never lose sight of it.
Our Purpose
MLC Life Insurance is one of Australia’s leading life insurance specialists and a member of the Nippon Life Insurance Group, one of the world’s leading insurers. We are guided by our simple purpose: ‘A Promise for Life’. We provide almost 1.2 million Australians with reassurance that they and their loved ones will be supported when they need it most. It’s a promise that provides peace of mind and helps them sleep at night.
Our purpose is supported by Our Values of Do What’s Right, Deliver Together, Make it Simple, Own it and Aim High. It’s how we work together and behave every day in every interaction with our customers, partners and each other that defines who we are.
Our Strategy
Our strategy puts our customers at the centre of our ambition to be Australia’s leading and most trusted life insurer. It is through the commitment, energy and talent of everyone at MLC Life Insurance, working together, that we make a positive contribution to the lives of our customers. To support all of us to be at their best every day, we offer a flexible work environment centred on development, wellbeing, recognition and contribution.
With more than 1500 people nationally, we believe our success is built on the unique contribution of our people. Diversity and Inclusion is core to what we believe in and who we are. We aspire for everyone at MLC Life Insurance to feel valued and respected for who they are.
The Role
MLCL is undergoing a significant transformation, and therefore, this role will see you in a transition period to strengthen our Data Capabilities and build our data platform target state. This transition requires the integration of different teams. Your skills to navigate the new environment, coordinate, plan, prioritise and resolve conflict are fundamental to team success.
You must thrive in an ambiguous environment that typically accompanies an enterprise going through a large scale multi-year transformation program, and be up for the challenge of creating a new practice within the team. Most specifically, you will be responsible for:
Designing SQL scripts to directly query and analyse internal and external data sources to package together clear, actionable findings for marketing and campaign teams;
Providing timely, valuable solutions for ad hoc analyses via SQL with a focus to detail on crafting scripts that can be easily manipulated to efficiently address similar future analyses;
Working with the data BA, modeller and visualisation engineer to deliver dashboards and KPI reports in PowerBI starting from requirements to the delivery of a final, polished dashboards in production;
Growing to serve as the team's subject matter expert for advanced analytics and report design, offering insights and suggestions on what potential problems the team should be solving;
Working with a variety of data sources - extracting knowledge and actionable information from massive datasets;
Building and fleshing out data models in Customer data mart of the EDW for use in regular and/or automated reporting and analysis;
Being a passionate problem solver - breaking down problems and developing analytical insights;
Conveying your work and results to a wide variety of internal stakeholders;
Diagnosing data-related bugs and ensure they are resolved in a timely manner;
Supporting the marketing and campaign team with ad hoc data analysis and reporting.

About You
You will bring:
3 to 5 years of experience in an analytical role with a heavy focus on querying data, analysing and clearly presenting analyses to stakeholders across the organization;
High SQL aptitude, experience working within R and Python a plus;
Experience with Google Analytics, Google Tag Manager, Salesforce Marketing Cloud;
Experience designing reports and dashboards in PowerBI;
Ability to clearly explain findings from complex analyses in case studies and presentations;
Previous experience on a data team in an agile environment preferred;
A flexible, collaborative teammate with the ability to deliver both high level explanations of complex problems while also able to deep dive into complex problems;
Ability to analyze existing tools and databases and provide software solution recommendations;
Ability to translate business requirements into non-technical, lay terms;
High-level experience in methodologies and processes for managing large-scale databases;
Demonstrated experience in handling large data sets and relational databases;
Understanding of addressing and metadata standards;
High-level written and verbal communication skills;
Strong analytical skills;
Extensive experience working in an Agile environment and have a core understanding of user journey’s and UX principles and experience in writing Epics and User Stories/ Use Cases.

Why Choose Us?
At MLC Life Insurance, you will have the opportunity to:
work with a WGEA cited Employer of Choice for Gender Equality
enjoy flexible work options and an inclusive environment where everyone is respected and valued for who they are and their unique contribution
embrace a culture of customer centricity and an ambition to be Australia’s leading, most trusted Life Insurer
access a range of benefits including competitive salary, lifestyle leave, two days volunteer leave every year, recognition of service milestones; and
wellness and lifestyle offerings including access to Uprise – our Digital Wellbeing Program, as well as discounts on a variety of lifestyle and entertainment products and services.

Should an applicant be the preferred candidate, background checks (including Federal Police Checks, Employment checks, ASIC banned and disqualified persons and Bankruptcy checks) will be completed prior to the candidate's employment being confirmed. The outcomes of the background checks do not automatically bar candidates, however they will be assessed against the inherent requirements of the position.

Primary Location: AU-NSW-North Sydney
Work Locations: Level 7, 40 Mount St Level 7 40 Mount St North Sydney 2060
Job: Business Enablement
Organization: MLC Limited
Schedule: Permanent
Employee Status: Group Level 3
 Full-time
:
Job Posting: 09-Aug-2021, 11:40:28 PM"
288,Product Operations Analyst,Iress Limited,Sydney NSW•Temporarily Remote,2021-08-11,https://au.indeed.com/company/Iress-Limited/jobs/Product-Operation-Analyst-764fb2b45dbbb4b5?fccid=a71ba7c826202d1b&vjs=3,NA,NA,NA,"*See yourself being part of a large, transformational change? This could be the role for you!**_Iress is continuing to hire for roles during Covid-19 with all interviewing and on-boarding done virtually. Everyone new to the team, along with our current staff, will temporarily work from home until it is safe to return to our offices._**Who We Are:*At Iress, we believe technology should help people perform better every day. Since our beginning in 1993, people across financial services have trusted us to take their performance to the next level. From the world’s most established financial brands to new and disruptive players, we help improve every aspect of our clients’ businesses so that they can work better, every day. Iress is one of Australia’s largest technology companies and employs more than 1,900 people across Australia, United Kingdom, South Africa, Canada, New Zealand and Asia.The Role: As part of the Global Product Operations team you will be primarily responsible for data extraction, analysis and the creation of regular product performance reports. In addition, the management of the tools and systems used to house data along with calculating insights across data assets. You will work closely with Product Managers and other stakeholders to help surface insights that will help our products perform to their potential.What you will be doing: Work collaboratively with Product teams to produce accurate and timely insights on product performanceProvide analysis and develop key insights and commentary on reportsExperimental cross-functional data extracts/calculations to help uncover new ways delivering value to clientsProactively manage and resolve roadblocks, and escalate where necessaryEnsure data is accurate and fit for purpose before presenting insightsWork closely with the Data team to help with predictive analytics, AI and big data initiatives; where applicableWhat you will need: Strong analytical skills and a keen interest in interpreting data and articulating insights for stakeholdersExposure to and ability to understand relevant technologies: Cloud, data analytics, mobile, AIExperience working within B2B businessWorking knowledge of product management frameworks and disciplinesStrong communication skills including verbal, written and presentation at senior and c-suite levelsStrategic and commercial, drives for results and eliminates roadblocksAdept at simultaneously managing multiple deadlines and projects across geographically distributed teamsCan clearly present consolidated insightsExperience using digital analytics products like Heap.io would be beneficialBe able to handle ambiguity and find a way to get things doneWhy work with us?Competitive base salaryGlobal opportunitiesState-of-the-art officesCasual dress, flexible work policyAccess to various learning and development programs3 days’ leave per year for charity initiativesGlobal 36-hour hackathonTable tennis, pool tables, meditation roomsUp to 26 weeks’ paid parental leave for primary carers (up to 4 weeks for secondary carers), and the ability to work part-time when returning to work.Employment TypeEmployeeTime TypeFull timeJob Type: Full-time"
289,Associate Professional Business Analyst,DXC Technology,Macquarie Park NSW,2021-08-11,https://au.indeed.com/rc/clk?jk=526c5f0958b4b47e&fccid=feaabf8e6a699d3c&vjs=3,NA,NA,NA,"Compass Group is the global market leader in providing food and a range of support services to customers in the workplace, schools and colleges, hospitals, at leisure and in remote environments. We operate in over 50 countries, employ over 508,000 people, and are a recognised top 10 employer worldwide. From the finest dining restaurants to lively buffets we are one of the worlds most exciting catering and business service providers. At Restaurant Associates we are dedicated to providing exceptional culinary experiences

We are currently mid-way through an exciting program upgrade and are looking for a Data Analyst to work alongside our current team in delivering a sizeable project. This person will be an integral part of the team on executing initial phase of the program rollout.

About You

Excellent organisation skills
Advanced computer skills including Microsoft Excel, Word, PowerPoint, Visio, OneNote
Great communication skills – both written and verbal
Great interpersonal skills – ability to establish and maintain a positive relationship with business stakeholders
Ability to analyse situations and problem solve as required

The Role

Train our suppliers on how to use our technology platforms to capture additional attributes required at SKU level
Prepare training material, communication templates, and other collateral that will facilitate the data collation task.
Assist in the initial staging of data where the supplier flags the inability to capture the data themselves.
Identify inconsistencies in the supporting Foodbuy data, report and recommend changes.
Input, support and adopt the process, approach and governance of the broader program strategy
Engage with our Suppliers to facilitate the capture of SKU level attributes as part of our data collation project.
Filter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and correct both system and usage errors.
Work with our Program Leaders and broader Foodbuy business to prioritise supplier engagements and engagement techniques
Provide insight, suggestions and ideas to support program success and new process improvement opportunities

The Benefits

We place great importance on being an employer of choice and offer excellent career opportunities including internal transfers; ongoing training and development including apprenticeships & traineeships, recognition programs including awards, long service and team event days; site based benefits; and company discounts."
